year,district_name,block_name,village_name,Boron,Copper,Electrical Conductivity,Iron,Manganese,Nitrogen,Organic Carbon,Phosphorus,Potassium,Soil Ph,Sulphur,Zinc,nutrients_available,coverage_percentage
2024-25,Sivaganga,Sakkottai,Thiruvelangudi,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Sakkottai,Vellipatti,13,10,13,13,13,13,13,13,13,13,13,13,12,100.0
2024-25,Sivaganga,Singampunari,A. Kalappur,11,11,11,11,11,11,11,11,11,11,11,11,12,100.0
2024-25,Sivaganga,Singampunari,A.Melaiyur,115,115,115,115,115,115,115,115,115,115,115,115,12,100.0
2024-25,Sivaganga,Singampunari,Aralikottai,13,13,13,13,13,13,13,13,13,13,13,13,12,100.0
2024-25,Sivaganga,Singampunari,D.Kalappur,123,123,123,123,123,123,123,123,123,123,123,123,12,100.0
2024-25,Sivaganga,Singampunari,Eriyur,17,17,17,17,17,17,17,17,17,17,17,17,12,100.0
2024-25,Sivaganga,Singampunari,Erumaipatti,66,66,66,66,66,66,66,66,66,66,66,66,12,100.0
2024-25,Sivaganga,Singampunari,Jeyankondanilai,35,35,35,35,35,35,35,35,35,35,35,35,12,100.0
2024-25,Sivaganga,Singampunari,Kayampatti,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Singampunari,Kirungakottai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2024-25,Sivaganga,Singampunari,Mallakottai,12,12,12,12,12,12,12,12,12,12,12,12,12,100.0
2024-25,Sivaganga,Singampunari,Mampatti Devasthanam,12,12,12,12,12,12,12,12,12,12,12,12,12,100.0
2024-25,Sivaganga,Singampunari,Mampatti North,16,16,16,16,16,16,16,16,16,16,16,16,12,100.0
2024-25,Sivaganga,Singampunari,Mampatti South,10,10,10,10,10,10,10,10,10,10,10,10,12,100.0
2024-25,Sivaganga,Singampunari,Melapatti,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Singampunari,Muraiyur,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Sivaganga,Singampunari,Nainappatti,8,8,8,8,8,8,8,8,8,8,8,8,12,100.0
2024-25,Sivaganga,Singampunari,Piranmalai,26,26,26,26,26,26,26,26,26,26,26,26,12,100.0
2024-25,Sivaganga,Singampunari,S. Mathur,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Sivaganga,Singampunari,Sadurvadamangalam,105,105,105,105,105,105,105,105,105,105,105,105,12,100.0
2024-25,Sivaganga,Singampunari,Sevalpatti,105,105,105,105,105,105,105,105,105,105,105,105,12,100.0
2024-25,Sivaganga,Singampunari,Singampunari North,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Sivaganga,Singampunari,Singampunari South,129,129,129,129,129,129,129,129,129,129,129,129,12,100.0
2024-25,Sivaganga,Singampunari,Sirumarudhur,53,53,53,53,53,53,53,53,53,53,53,53,12,100.0
2024-25,Sivaganga,Singampunari,Soorakudi,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Sivaganga,Singampunari,Vadavanpatti,14,14,14,14,14,14,14,14,14,14,14,14,12,100.0
2024-25,Sivaganga,Sivaganga,Alagamanagari,9,9,9,9,9,9,9,9,9,9,9,9,12,100.0
2024-25,Sivaganga,Sivaganga,Alangulam,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Sivaganga,Sivaganga,Alavakkottai,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Sivaganga,Sivaganga,Arasani,103,97,103,103,103,103,101,103,103,103,103,102,12,100.0
2024-25,Sivaganga,Sivaganga,Arasanur,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Sivaganga,Sivaganga,Cholapuram,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2024-25,Sivaganga,Sivaganga,Idaiyamelur,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Sivaganga,Sivaganga,Iluppaikkudi,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Sivaganga,Sivaganga,Kadambankulam,12,12,12,12,12,12,12,12,12,12,12,12,12,100.0
2024-25,Sivaganga,Sivaganga,Kallarathinipatti,19,19,19,19,19,19,19,19,19,19,19,19,12,100.0
2024-25,Sivaganga,Sivaganga,Kandangipatti,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Sivaganga,Sivaganga,Kanjirangal,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Sivaganga,Sivaganga,Kattanipatti,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Sivaganga,Sivaganga,Kayangulam,99,99,98,99,99,99,99,99,99,98,99,99,12,100.0
2024-25,Sivaganga,Sivaganga,Kilapungudi,7,7,7,7,7,7,7,7,7,7,7,7,12,100.0
2024-25,Sivaganga,Sivaganga,Kilkandani,106,106,106,106,106,106,106,106,106,106,106,106,12,100.0
2024-25,Sivaganga,Sivaganga,Kovanur,7,7,7,7,7,7,7,7,7,7,7,7,12,100.0
2024-25,Sivaganga,Sivaganga,Kumarapatti,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Sivaganga,Sivaganga,Madaguppatti,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Sivaganga,Sivaganga,Malampatti,103,103,103,103,103,103,103,103,103,103,103,103,12,100.0
2024-25,Sivaganga,Sivaganga,Mangudi,18,18,18,18,18,18,18,18,18,18,18,18,12,100.0
2024-25,Sivaganga,Sivaganga,Mathur,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Sivaganga,Sivaganga,Melapungudi,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Sivaganga,Sivaganga,Melavaniyankudi,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Sivaganga,Sivaganga,Mudikandan,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Sivaganga,Sivaganga,Nalukottai,28,28,28,28,28,28,28,28,28,28,28,28,12,100.0
2024-25,Sivaganga,Sivaganga,Namanur,108,108,108,108,108,108,108,108,108,108,108,108,12,100.0
2024-25,Sivaganga,Sivaganga,Okkur,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Sivaganga,Sivaganga,Okkurpudur,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Sivaganga,Sivaganga,Padamathur,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Sivaganga,Sivaganga,Paiyaurpillaivayal,14,14,13,14,14,14,14,14,14,14,14,14,12,100.0
2024-25,Sivaganga,Sivaganga,Panaiyur,33,33,33,33,33,33,33,33,33,33,33,33,12,100.0
2024-25,Sivaganga,Sivaganga,Perungudi,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Sivaganga,Pillur,107,104,108,108,108,108,108,108,108,108,108,108,12,100.0
2024-25,Sivaganga,Sivaganga,Ponnakulam,79,79,79,79,79,79,79,79,79,79,79,79,12,100.0
2024-25,Sivaganga,Sivaganga,Puduppatti,9,9,9,9,9,9,9,9,9,9,9,9,12,100.0
2024-25,Sivaganga,Sivaganga,Salur,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Sivaganga,Sivaganga,Sendiudaiyanathapuram,16,16,16,16,16,16,16,16,16,16,16,16,12,100.0
2024-25,Sivaganga,Sivaganga,Sundaranadappu,123,123,123,123,123,123,123,123,123,123,123,123,12,100.0
2024-25,Sivaganga,Sivaganga,Tamarakki South,9,9,9,9,9,9,9,9,9,9,9,9,12,100.0
2024-25,Sivaganga,Sivaganga,Thamarakki North,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Sivaganga,Sivaganga,Valuthani,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Sivaganga,Sivaganga,Vembankudi,7,7,7,7,7,7,7,7,7,7,7,7,12,100.0
2024-25,Sivaganga,Tiruppathur,Brahamanampatti,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Sivaganga,Tiruppathur,Ilayathagudi North,117,117,116,117,117,117,116,117,117,109,117,117,12,100.0
2024-25,Sivaganga,Tiruppathur,Ilayathagudi South,36,36,36,36,36,36,36,36,36,36,36,36,12,100.0
2024-25,Sivaganga,Tiruppathur,Kandavarayanpatti,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppathur,Karaiyur,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppathur,Karungulam (P),103,102,103,104,104,104,104,104,104,103,104,104,12,100.0
2024-25,Sivaganga,Tiruppathur,Karuppur,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppathur,Kattambur,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppathur,Kavanur,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Sivaganga,Tiruppathur,Kottaiyiruppu,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppathur,Madavarayanpatti,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Sivaganga,Tiruppathur,Mahibalanapatti,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Sivaganga,Tiruppathur,Nedumaram,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppathur,Nerkuppai,10,10,10,10,10,10,10,10,10,10,10,10,12,100.0
2024-25,Sivaganga,Tiruppathur,Olugumangalam,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppathur,Paiyur,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Sivaganga,Tiruppathur,Poolankuruchi,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppathur,Ranasingapuram,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppathur,Sevur,103,101,104,104,104,105,97,105,105,105,105,104,12,100.0
2024-25,Sivaganga,Tiruppathur,Shenbagampettai,58,58,58,58,58,58,58,58,58,58,58,58,12,100.0
2024-25,Sivaganga,Tiruppathur,Sirukoodalpatti,97,92,102,103,103,103,100,103,103,103,102,103,12,100.0
2024-25,Sivaganga,Tiruppathur,Sullankudi,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppathur,Sunnambiruppu,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppathur,T. Vairavanpatti,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppathur,Thanipatti,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppathur,Thekkur (Athikkadu),123,120,122,123,123,123,111,123,123,122,123,123,12,100.0
2024-25,Sivaganga,Tiruppathur,Themmapatti,22,22,22,22,22,22,22,22,22,22,22,22,12,100.0
2024-25,Sivaganga,Tiruppathur,Thirukalapatti,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Sivaganga,Tiruppathur,Thuvar,103,103,96,103,103,103,100,103,103,94,103,103,12,100.0
2024-25,Sivaganga,Tiruppathur,Tirukolakudi,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Sivaganga,Tiruppathur,Tirukostiyur,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppathur,Vaiakalathur,91,86,94,94,94,94,88,94,94,94,93,93,12,100.0
2024-25,Sivaganga,Tiruppathur,Vaniyankadu,115,115,117,117,117,117,114,117,117,117,116,117,12,100.0
2024-25,Sivaganga,Tiruppathur,Vedamavali,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Sivaganga,Tiruppathur,Velangudi,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Allinagaram,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Ambalathadi,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Enathi,10,10,10,10,10,10,10,10,10,10,10,10,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Erukkalaivellur,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Kaliyandur,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Kallurani,100,100,100,100,100,100,100,99,100,99,100,100,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Kalugerkadai,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Kaluvangulam,18,18,18,18,18,18,18,18,18,18,18,18,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Kanjirangulam,112,114,113,114,114,114,114,114,113,112,114,114,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Kanoor,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Keeladi,110,110,110,109,108,110,110,110,110,110,110,110,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Kilathari,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Kondagai,8,8,8,8,8,8,8,8,8,8,8,8,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Kothangulam,109,108,106,109,109,108,107,108,108,101,108,109,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Ladanendal,10,10,10,10,10,10,10,10,10,10,10,10,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Madapuram,113,111,114,114,114,114,114,114,113,114,114,114,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Malavarayanendal,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Manalur,207,208,203,211,210,207,201,207,209,200,208,207,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Mankudi,81,79,82,82,82,82,82,82,82,82,82,82,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Melachorikulam,20,19,20,20,20,20,20,20,20,20,19,19,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Melarangiam,2265,2262,2244,2284,2281,2267,2257,2272,2284,2218,2278,2259,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Mukkudi,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Nelmudikari,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Palaiyanur,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Panaiyanendal,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Pappagudi,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Piramanur,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Pottapalaiyam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Puvandi,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppuvanam,S.Vagaikulam,14,14,14,14,14,14,14,14,14,14,14,14,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Saluppanodai,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Sengulam,16,16,16,16,16,16,16,16,16,16,16,16,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Sottathatti,214,214,207,215,215,212,209,213,215,203,214,215,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Theli,8,8,8,8,8,8,8,8,8,8,8,8,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Thiruppachethi South,21,21,21,21,21,21,21,21,21,21,21,21,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Thoothai,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Tiruppachetti North,9,9,9,9,9,9,9,9,9,9,9,9,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Vallarendal,18,18,18,18,18,18,18,18,18,18,18,18,12,100.0
2024-25,Sivaganga,Tiruppuvanam,Vellur,113,113,113,113,113,113,113,113,113,113,113,113,12,100.0
2024-25,Tenkasi,Alangulam,Achankuttam,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Tenkasi,Alangulam,Agaram,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Tenkasi,Alangulam,Alangulam,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Tenkasi,Alangulam,Ayyanarkulam,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Tenkasi,Alangulam,Balabadraramapuram,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Tenkasi,Alangulam,Kadanganeri,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Tenkasi,Alangulam,Kaduvetti,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Tenkasi,Alangulam,Karuvanda,15,15,15,15,15,15,15,15,15,15,15,15,12,100.0
2024-25,Tenkasi,Alangulam,Kasikkavvaithan,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Tenkasi,Alangulam,Kavalakurichi,69,69,69,69,69,69,69,69,69,69,69,69,12,100.0
2024-25,Tenkasi,Alangulam,Keelakalangal,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Tenkasi,Alangulam,Kidarakulam,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Tenkasi,Alangulam,Kuruchampatti,99,101,84,101,101,93,88,94,96,77,98,100,12,100.0
2024-25,Tenkasi,Alangulam,Kuthapanjan,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Tenkasi,Alangulam,Marandai,101,101,100,101,101,101,101,101,101,97,101,101,12,100.0
2024-25,Tenkasi,Alangulam,Marukkalankulam,99,99,99,99,99,99,99,99,99,99,99,99,12,100.0
2024-25,Tenkasi,Alangulam,Maruthamputhur Part 2,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Tenkasi,Alangulam,Mayamankurichi,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Tenkasi,Alangulam,Melakaangal,102,102,102,102,102,102,102,102,102,101,102,102,12,100.0
2024-25,Tenkasi,Alangulam,Melamarudappapuram,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Tenkasi,Alangulam,Muthammalpuram,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2024-25,Tenkasi,Alangulam,Naranapuram,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Tenkasi,Alangulam,Navaneethakrishnapuram,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Tenkasi,Alangulam,Nettur,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Tenkasi,Alangulam,Pudupatti Part 1,73,73,73,73,73,73,73,73,73,73,73,73,12,100.0
2024-25,Tenkasi,Alangulam,Sivalarkulam,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Tenkasi,Alangulam,Subbaihapuram,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Tenkasi,Alangulam,Udayampuli,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Tenkasi,Alangulam,Uthumalai,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Tenkasi,Alangulam,Vadakkukavalakurichi,102,103,103,103,103,103,103,103,103,103,102,103,12,100.0
2024-25,Tenkasi,Alangulam,Vadi,33,33,33,33,33,33,33,33,33,33,33,33,12,100.0
2024-25,Tenkasi,Alangulam,Veeranam,42,42,42,42,42,42,42,42,42,42,42,42,12,100.0
2024-25,Tenkasi,Kadaiyanallur,Anaikulam,47,47,46,47,47,47,47,47,47,46,47,47,12,100.0
2024-25,Tenkasi,Kadaiyanallur,Boganallur,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Tenkasi,Kadaiyanallur,Chockampatti,22,22,22,22,22,22,22,22,22,22,22,22,12,100.0
2024-25,Tenkasi,Kadaiyanallur,Idaikal,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Tenkasi,Kadaiyanallur,Kadayanallur Upper Slopes,72,73,72,73,73,72,72,72,72,72,72,72,12,100.0
2024-25,Tenkasi,Kadaiyanallur,Kambaneri Pudukudi Part 1,103,103,102,103,103,102,102,102,102,102,103,103,12,100.0
2024-25,Tenkasi,Kadaiyanallur,Kasidharmam,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Tenkasi,Kadaiyanallur,Kodikurichi,102,102,102,102,102,102,102,102,102,102,102,102,12,100.0
2024-25,Tenkasi,Kadaiyanallur,Krishnapuram R.F.,64,64,64,64,64,64,64,64,64,64,64,64,12,100.0
2024-25,Tenkasi,Kadaiyanallur,Kulaiyaneri,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Tenkasi,Kadaiyanallur,Nainaragaram,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Tenkasi,Kadaiyanallur,Neduvayal,23,23,23,23,23,23,23,23,23,23,23,23,12,100.0
2024-25,Tenkasi,Kadaiyanallur,Poygai,21,21,21,21,21,21,21,21,21,21,21,21,12,100.0
2024-25,Tenkasi,Kadaiyanallur,Urmelazhagian,105,105,105,105,105,105,105,105,105,105,105,105,12,100.0
2024-25,Tenkasi,Kadaiyanallur,Vairavankulam R.F.,21,21,20,21,21,21,20,21,21,18,21,21,12,100.0
2024-25,Tenkasi,Kadayam,Adaichchani,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Tenkasi,Kadayam,Alwarkurichi Part 1,46,46,44,46,46,46,46,46,46,43,46,46,12,100.0
2024-25,Tenkasi,Kadayam,Alwarkurichi Part 2,5,5,5,5,5,5,5,5,5,3,5,5,12,100.0
2024-25,Tenkasi,Kadayam,Anaindaperumalnadanur,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Tenkasi,Kadayam,Anjankattalai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2024-25,Tenkasi,Kadayam,Ayan Dharmapuramatam,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Tenkasi,Kadayam,Ayan Pottal Pudur(I),19,19,19,19,19,19,19,19,19,19,19,19,12,100.0
2024-25,Tenkasi,Kadayam,Govindapperi,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Tenkasi,Kadayam,Kadayam Perumpathu Part 2,32,32,32,32,32,32,32,32,32,32,32,32,12,100.0
2024-25,Tenkasi,Kadayam,Kadayam Perumpattu Part 1,20,20,20,20,20,20,20,20,20,20,20,20,12,100.0
2024-25,Tenkasi,Kadayam,Keelaambur,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Tenkasi,Kadayam,Kilakadayam Part 1,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Tenkasi,Kadayam,Kilakadayam Part 2,10,10,10,10,10,10,10,10,10,10,10,10,12,100.0
2024-25,Tenkasi,Kadayam,Madathoor,99,99,99,99,99,99,99,99,99,99,99,99,12,100.0
2024-25,Tenkasi,Kadayam,Mela Ambur Part 1,70,70,70,70,70,70,70,70,70,70,70,70,12,100.0
2024-25,Tenkasi,Kadayam,Mela Ambur Part 2,29,29,29,29,29,29,29,29,29,29,29,29,12,100.0
2024-25,Tenkasi,Kadayam,Melakadaiyam,47,47,47,47,47,47,47,47,47,47,47,47,12,100.0
2024-25,Tenkasi,Kadayam,Pappankulam (North),112,114,100,114,114,109,102,111,112,96,112,114,12,100.0
2024-25,Tenkasi,Kadayam,Ravanasamudram,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Tenkasi,Kadayam,Rawthaperi,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Tenkasi,Kadayam,Sivasaailam,112,111,105,112,112,112,112,112,112,92,112,112,12,100.0
2024-25,Tenkasi,Kadayam,Therku Kadayam,20,20,20,20,20,20,20,20,20,20,20,20,12,100.0
2024-25,Tenkasi,Kadayam,Therkumadathur,6,6,6,6,6,6,6,6,6,6,6,6,12,100.0
2024-25,Tenkasi,Kadayam,Thuppakkudi,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Tenkasi,Kadayam,Vengadampatti Part 1,25,25,25,25,25,25,25,25,25,25,25,25,12,100.0
2024-25,Tenkasi,Kadayam,Venkadampatti Part 2,7,7,7,7,7,7,7,7,7,7,7,7,12,100.0
2024-25,Tenkasi,Kadayam,Virasamudram,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Tenkasi,Keelapavoor,Andipatti,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Tenkasi,Keelapavoor,Avudaiyanoor,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Tenkasi,Keelapavoor,Gunaramanallur,9,9,9,9,9,9,9,9,9,9,9,9,12,100.0
2024-25,Tenkasi,Keelapavoor,Kallurani,6,6,6,6,6,6,6,6,6,6,6,6,12,100.0
2024-25,Tenkasi,Keelapavoor,Kaluneerkulam,8,8,8,8,8,8,8,8,8,8,8,8,12,100.0
2024-25,Tenkasi,Keelapavoor,Keelapavoor Part 1,105,105,105,105,105,105,105,105,105,105,105,105,12,100.0
2024-25,Tenkasi,Keelapavoor,Keelapavoor Part 2,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Tenkasi,Keelapavoor,Kulasekarapatti,62,62,59,62,62,61,60,62,62,57,62,62,12,100.0
2024-25,Tenkasi,Keelapavoor,Melapavoor,23,23,23,23,23,23,23,23,23,23,23,23,12,100.0
2024-25,Tenkasi,Keelapavoor,Pethanadarpatti Part 2,6,6,6,6,6,6,6,6,6,6,6,6,12,100.0
2024-25,Tenkasi,Keelapavoor,Poolankulam,92,92,92,92,92,92,92,92,92,81,92,92,12,100.0
2024-25,Tenkasi,Keelapavoor,Rajagopalaperi,82,82,79,82,82,81,81,82,82,78,82,82,12,100.0
2024-25,Tenkasi,Keelapavoor,Surandai Part 1,114,114,113,114,114,114,114,114,114,112,114,114,12,100.0
2024-25,Tenkasi,Keelapavoor,Surandai Part 2,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Tenkasi,Keelapavoor,Thippampatti,17,17,17,17,17,17,17,17,17,17,17,17,12,100.0
2024-25,Tenkasi,Keelapavoor,Thuthikulam,14,14,14,14,14,14,14,14,14,14,14,14,12,100.0
2024-25,Tenkasi,Keelapavoor,Veerakeralampudur,115,116,115,116,116,115,115,115,115,115,115,115,12,100.0
2024-25,Tenkasi,Keelapavoor,Vellakal,13,13,13,13,13,13,13,13,13,13,13,13,12,100.0
2024-25,Tenkasi,Keelapavoor,Zamin Surandai,6,6,6,6,6,6,6,6,6,6,6,6,12,100.0
2024-25,Tenkasi,Kuruvikulam,A.Karisalkulam,99,99,99,99,99,99,99,99,99,99,99,99,12,100.0
2024-25,Tenkasi,Kuruvikulam,A.Madhurapuri,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
