year,district_name,district_code,block_name,block_code,village_name,village_code,nitrogen_status,phosphorus_status,potassium_status,organic_carbon_status,electrical_conductivity_status,soil_ph_status,zinc_status,boron_status,manganese_status,sulphur_status,copper_status,iron_status,boron_deficient,boron_sufficient,copper_deficient,copper_sufficient,electrical_conductivity_non_saline,electrical_conductivity_saline,iron_deficient,iron_sufficient,manganese_deficient,manganese_sufficient,nitrogen_high,nitrogen_low,nitrogen_medium,organic_carbon_high,organic_carbon_low,organic_carbon_medium,phosphorus_high,phosphorus_low,phosphorus_medium,potassium_high,potassium_low,potassium_medium,soil_ph_acidic,soil_ph_alkaline,soil_ph_neutral,sulphur_deficient,sulphur_sufficient,zinc_deficient,zinc_sufficient
2024-25,Krishnagiri,577,Thally,6212,Unisenatham,644038,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,3,0,3,3,0,1,2,0,3,0,3,0,0,3,0,0,3,0,0,3,0,0,0,3,0,3,1,2
2024-25,Krishnagiri,577,Thally,6212,Urigam,644086,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,129,17,112,129,0,0,129,32,97,0,129,0,2,123,4,81,12,36,1,114,14,0,0,129,0,129,50,79
2024-25,Krishnagiri,577,Thally,6212,Urigam R.F.,644104,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,12,0,12,12,0,1,11,1,11,0,12,0,0,10,2,12,0,0,0,10,2,0,0,12,0,12,4,8
2024-25,Krishnagiri,577,Uthangarai,6213,Ammaiyampatti,644321,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,4,1,3,4,0,0,4,0,4,0,4,0,0,4,0,0,3,1,1,0,3,0,2,2,0,4,4,0
2024-25,Krishnagiri,577,Uthangarai,6213,Andipatty,644251,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,34,4,30,34,0,0,34,6,28,0,34,0,0,32,2,1,23,10,11,5,18,0,1,33,0,34,20,14
2024-25,Krishnagiri,577,Uthangarai,6213,Andiyur,644176,Low,Low,High,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0
2024-25,Krishnagiri,577,Uthangarai,6213,Appinaickenpatti,644208,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,3,0,3,3,0,0,3,1,2,0,3,0,0,3,0,3,0,0,0,3,0,0,0,3,0,3,0,3
2024-25,Krishnagiri,577,Uthangarai,6213,Arunapathi,644162,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,11,1,10,11,0,0,11,2,9,0,11,0,0,11,0,0,11,0,4,2,5,0,0,11,0,11,8,3
2024-25,Krishnagiri,577,Uthangarai,6213,Athipadi,644288,Low,Low,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,52,2,50,52,0,0,52,7,45,0,52,0,0,46,6,5,42,5,14,3,35,0,0,52,0,52,23,29
2024-25,Krishnagiri,577,Uthangarai,6213,Badapalli,644228,Low,Medium,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,2,0,2,2,0,0,2,1,1,0,2,0,0,2,0,1,0,1,0,2,0,0,0,2,0,2,1,1
2024-25,Krishnagiri,577,Uthangarai,6213,Bommadasampatti,644283,Low,High,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,5,0,5,5,0,1,4,4,1,0,5,0,0,5,0,4,0,1,2,1,2,0,0,5,0,5,3,2
2024-25,Krishnagiri,577,Uthangarai,6213,Bommampatti,644276,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,16,1,15,16,0,0,16,3,13,0,16,0,0,16,0,1,15,0,5,3,8,0,0,16,0,16,11,5
2024-25,Krishnagiri,577,Uthangarai,6213,Chandrapatti,644305,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Deficient,0,3,1,2,3,0,2,1,0,3,0,3,0,0,3,0,0,3,0,0,0,3,0,0,3,0,3,3,0
2024-25,Krishnagiri,577,Uthangarai,6213,Chennappanaickanur,644248,Low,Low,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Deficient,Sufficient,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
2024-25,Krishnagiri,577,Uthangarai,6213,Chinnakunnathur,644186,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0
2024-25,Krishnagiri,577,Uthangarai,6213,Chinnathallapadi,644236,Low,Low,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,4,0,4,4,0,0,4,0,4,0,4,0,0,3,1,1,3,0,0,1,3,0,0,4,1,3,0,4
2024-25,Krishnagiri,577,Uthangarai,6213,Chinnathgarapadi,644172,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0
2024-25,Krishnagiri,577,Uthangarai,6213,Egoor,644177,Low,Low,High,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0
2024-25,Krishnagiri,577,Uthangarai,6213,Elachyur,644166,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,2,0,2,2,0,0,2,0,2,0,2,0,0,1,1,0,2,0,1,0,1,0,0,2,0,2,2,0
2024-25,Krishnagiri,577,Uthangarai,6213,Elavambadi,644289,Low,High,High,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,20,0,20,20,0,0,20,5,15,0,20,0,0,18,2,14,6,0,11,0,9,0,0,20,0,20,8,12
2024-25,Krishnagiri,577,Uthangarai,6213,Ettipatti,644338,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,5,0,5,5,0,0,5,1,4,0,5,0,0,5,0,0,5,0,1,0,4,0,0,5,0,5,5,0
2024-25,Krishnagiri,577,Uthangarai,6213,Gangapirampatti,644198,Low,Medium,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,2,0,2,2,0,0,2,1,1,0,2,0,0,2,0,1,0,1,0,2,0,0,0,2,0,2,1,1
2024-25,Krishnagiri,577,Uthangarai,6213,Gendiganur,644284,Low,Low,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,5,0,5,5,0,0,5,1,4,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,5,2,3
2024-25,Krishnagiri,577,Uthangarai,6213,Genginaickenpatti,644197,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,2,0,2,2,0,0,2,1,1,0,2,0,0,2,0,2,0,0,0,2,0,0,0,2,0,2,2,0
2024-25,Krishnagiri,577,Uthangarai,6213,Giddampatti,644205,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,5,0,5,5,0,0,5,1,4,0,5,0,0,4,1,3,2,0,0,5,0,0,0,5,0,5,2,3
2024-25,Krishnagiri,577,Uthangarai,6213,Gollapatti,644231,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
2024-25,Krishnagiri,577,Uthangarai,6213,Govindapuram,644201,Low,Low,High,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0
2024-25,Krishnagiri,577,Uthangarai,6213,Gurugapatti,644239,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,4,0,4,4,0,0,4,1,3,0,4,0,0,3,1,0,4,0,0,0,4,0,0,4,0,4,3,1
2024-25,Krishnagiri,577,Uthangarai,6213,Hanumantheertham,644332,Low,High,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,3,0,3,3,0,0,3,1,2,0,3,0,0,3,0,3,0,0,1,0,2,0,0,3,0,3,1,2
2024-25,Krishnagiri,577,Uthangarai,6213,Illuppaikuttapatti,644247,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0
2024-25,Krishnagiri,577,Uthangarai,6213,Kadavani,644164,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,16,1,15,16,0,0,16,3,13,0,16,0,0,16,0,0,16,0,1,5,10,0,0,16,0,16,13,3
2024-25,Krishnagiri,577,Uthangarai,6213,Kadirampatti,644311,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,2,0,2,2,0,0,2,0,2,0,2,0,0,2,0,1,1,0,1,1,0,0,0,2,0,2,0,2
2024-25,Krishnagiri,577,Uthangarai,6213,Kaludaipatti,644304,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Deficient,Deficient,0,3,2,1,3,0,3,0,0,3,0,3,0,0,3,0,0,3,0,0,0,3,0,0,3,0,3,3,0
2024-25,Krishnagiri,577,Uthangarai,6213,Kanakkampatti,644270,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,2,0,2,2,0,0,2,0,2,0,2,0,0,2,0,2,0,0,0,2,0,0,0,2,0,2,1,1
2024-25,Krishnagiri,577,Uthangarai,6213,Kanampatti,644206,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,2,0,2,2,0,0,2,0,2,0,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,2,0,2
2024-25,Krishnagiri,577,Uthangarai,6213,Karapattu,644173,Low,Low,High,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
2024-25,Krishnagiri,577,Uthangarai,6213,Kariaperumalvalasai,644293,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,4,0,4,4,0,0,4,2,2,0,4,0,0,4,0,0,3,1,0,0,4,0,0,4,0,4,2,2
2024-25,Krishnagiri,577,Uthangarai,6213,Karukkampatti,644334,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,3,0,3,3,0,0,3,0,3,0,3,0,0,3,0,0,3,0,0,0,3,0,0,3,0,3,3,0
2024-25,Krishnagiri,577,Uthangarai,6213,Karumandapathi,644165,Low,Low,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
2024-25,Krishnagiri,577,Uthangarai,6213,Kattanur,644309,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,2,0,2,2,0,0,2,0,2,0,2,0,0,2,0,2,0,0,0,2,0,0,0,2,0,2,1,1
2024-25,Krishnagiri,577,Uthangarai,6213,Kattusingiripatti,644301,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,3,0,3,3,0,0,3,0,3,0,3,0,0,3,0,3,0,0,0,2,1,0,0,3,0,3,0,3
2024-25,Krishnagiri,577,Uthangarai,6213,Kedagaranur,644202,Low,Medium,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,2,0,2,2,0,0,2,0,2,0,2,0,0,2,0,0,0,2,1,0,1,0,0,2,0,2,0,2
2024-25,Krishnagiri,577,Uthangarai,6213,Keeimathur,644175,Low,Low,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,3,0,3,3,0,0,3,1,2,0,3,0,0,3,0,0,3,0,1,0,2,0,0,3,0,3,1,2
2024-25,Krishnagiri,577,Uthangarai,6213,Keelkuppam,644299,Low,Low,High,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,91,3,88,91,0,0,91,14,77,0,91,0,0,89,2,9,71,11,47,9,35,0,0,91,0,91,49,42
2024-25,Krishnagiri,577,Uthangarai,6213,Kethunaickampatti,644282,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,4,0,4,4,0,0,4,1,3,0,4,0,0,4,0,0,4,0,0,0,4,0,0,4,0,4,2,2
2024-25,Krishnagiri,577,Uthangarai,6213,Kolinaickanpatti,644264,Low,High,Low,Medium,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,3,0,3,3,0,0,3,2,1,0,3,0,0,1,2,3,0,0,0,3,0,0,0,3,0,3,1,2
2024-25,Krishnagiri,577,Uthangarai,6213,Kollanur,644246,Low,Medium,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0
2024-25,Krishnagiri,577,Uthangarai,6213,Kommampattu,644200,Low,Low,High,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
2024-25,Krishnagiri,577,Uthangarai,6213,Konapatti,644320,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Deficient,Sufficient,0,2,1,1,2,0,0,2,0,2,0,2,0,0,2,0,0,2,0,1,0,1,0,0,2,0,2,1,1
2024-25,Krishnagiri,577,Uthangarai,6213,Kondampatti,644245,Low,Low,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,20,0,20,20,0,0,20,0,20,0,20,0,0,20,0,3,10,7,8,4,8,0,0,20,0,20,4,16
2024-25,Krishnagiri,577,Uthangarai,6213,Kottarapatti,644327,Low,Low,High,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,3,0,3,3,0,0,3,1,2,0,3,0,0,2,1,0,3,0,2,0,1,0,0,3,0,3,2,1
2024-25,Krishnagiri,577,Uthangarai,6213,Kottukarampatti,644294,Low,Low,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,4,0,4,4,0,0,4,1,3,0,4,0,0,4,0,0,4,0,0,0,4,0,0,4,0,4,0,4
2024-25,Krishnagiri,577,Uthangarai,6213,Kungilipatti,644278,Low,Low,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,20,1,19,20,0,0,20,9,11,0,20,0,0,20,0,3,16,1,8,8,4,0,2,18,0,20,15,5
2024-25,Krishnagiri,577,Uthangarai,6213,Kuppanatham,644291,Low,Low,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,4,0,4,4,0,0,4,0,4,0,4,0,0,4,0,0,4,0,0,0,4,0,0,4,0,4,1,3
2024-25,Krishnagiri,577,Uthangarai,6213,Kurubaravalasai,644180,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1
2024-25,Krishnagiri,577,Uthangarai,6213,Lakkampatti,644333,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,3,0,3,3,0,0,3,0,3,0,3,0,0,3,0,0,3,0,1,0,2,0,0,3,0,3,3,0
2024-25,Krishnagiri,577,Uthangarai,6213,Maganurpatti,644179,Low,Low,High,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,2,0,2,2,0,0,2,1,1,0,2,0,0,2,0,1,1,0,2,0,0,0,0,2,0,2,0,2
2024-25,Krishnagiri,577,Uthangarai,6213,Mallampatti,644233,Low,Low,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,2,0,2,2,0,0,2,1,1,0,2,0,0,2,0,0,1,1,0,2,0,0,0,2,0,2,2,0
2024-25,Krishnagiri,577,Uthangarai,6213,Mallupatti,644243,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,4,0,4,4,0,0,4,0,4,0,4,0,0,4,0,0,4,0,0,0,4,0,0,4,0,4,3,1
2024-25,Krishnagiri,577,Uthangarai,6213,Mannadipatti,644322,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,3,0,3,3,0,0,3,2,1,0,3,0,0,3,0,1,0,2,3,0,0,0,0,3,0,3,2,1
2024-25,Krishnagiri,577,Uthangarai,6213,Marampatti,644234,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,2,0,2,2,0,0,2,0,2,0,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,2,0,2
2024-25,Krishnagiri,577,Uthangarai,6213,Mettuthangal,644306,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,2,0,2,2,0,0,2,0,2,0,2,0,0,2,0,2,0,0,0,2,0,0,0,2,0,2,1,1
2024-25,Krishnagiri,577,Uthangarai,6213,Meyyandapatti,644330,Low,High,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,3,0,3,3,0,0,3,3,0,0,3,0,0,3,0,2,1,0,1,0,2,0,0,3,0,3,0,3
2024-25,Krishnagiri,577,Uthangarai,6213,Mittapalli,644235,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,4,0,3,4,0,0,4,0,4,0,4,0,0,3,1,0,4,0,0,0,4,0,0,4,0,4,3,1
2024-25,Krishnagiri,577,Uthangarai,6213,Moondrampatti,644281,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,4,0,4,4,0,0,4,0,4,0,4,0,0,3,1,0,4,0,0,0,4,0,0,4,0,4,2,2
2024-25,Krishnagiri,577,Uthangarai,6213,Moongileri,644328,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,3,0,3,3,0,0,3,1,2,0,3,0,0,2,1,0,3,0,0,0,3,0,0,3,0,3,2,1
2024-25,Krishnagiri,577,Uthangarai,6213,Muchilikuttai,644181,Low,Low,Low,Low,Non Saline,Alkaline,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
2024-25,Krishnagiri,577,Uthangarai,6213,Murukkanthal,644323,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,3,0,3,3,0,0,3,0,3,0,3,0,0,3,0,0,3,0,0,0,3,0,0,3,0,3,2,1
2024-25,Krishnagiri,577,Uthangarai,6213,Murungipatti,644274,Low,Medium,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,5,0,5,5,0,0,5,0,5,0,5,0,0,5,0,2,1,2,2,0,3,0,1,4,0,5,3,2
2024-25,Krishnagiri,577,Uthangarai,6213,Muthampatti,644161,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,4,0,4,4,0,0,4,1,3,0,4,0,0,4,0,0,2,2,2,2,0,0,0,4,0,4,1,3
2024-25,Krishnagiri,577,Uthangarai,6213,Nadupatti,644174,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,33,1,32,33,0,0,33,4,29,0,33,0,0,33,0,0,31,2,15,0,18,0,1,32,0,33,21,12
2024-25,Krishnagiri,577,Uthangarai,6213,Naickanur,644285,Low,Low,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,3,0,3,3,0,0,3,1,2,0,3,0,0,2,1,0,3,0,1,1,1,0,0,3,0,3,2,1
2024-25,Krishnagiri,577,Uthangarai,6213,Naiperampatti,644207,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0
2024-25,Krishnagiri,577,Uthangarai,6213,Nallavampatti,644336,Low,Low,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,4,0,4,4,0,0,4,0,4,0,4,0,0,3,1,0,3,1,1,0,3,0,0,4,0,4,1,3
2024-25,Krishnagiri,577,Uthangarai,6213,Narasampatti,644238,Low,Low,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,4,0,4,4,0,0,4,0,4,0,4,0,0,4,0,0,4,0,1,0,3,0,0,4,0,4,0,4
2024-25,Krishnagiri,577,Uthangarai,6213,Nochipatti,644273,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,53,6,47,53,0,1,52,5,48,0,53,0,0,51,2,4,40,9,21,6,26,0,5,48,0,53,29,24
2024-25,Krishnagiri,577,Uthangarai,6213,Obakkavalasai,644244,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,4,1,3,4,0,1,3,0,4,0,4,0,0,4,0,2,1,1,1,2,1,0,0,4,0,4,1,3
2024-25,Krishnagiri,577,Uthangarai,6213,Oddapatti,644326,Low,Low,High,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,3,0,3,3,0,0,3,0,3,0,3,0,0,3,0,0,3,0,3,0,0,0,0,3,0,3,2,1
2024-25,Krishnagiri,577,Uthangarai,6213,Pachinampatti,644307,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,3,0,3,3,0,0,3,1,2,0,3,0,0,3,0,1,0,2,2,1,0,0,0,3,0,3,0,3
2024-25,Krishnagiri,577,Uthangarai,6213,Palaiakottai,644265,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Deficient,Sufficient,0,3,2,1,3,0,0,3,0,3,0,3,0,0,3,0,3,0,0,0,2,1,0,0,3,0,3,1,2
2024-25,Krishnagiri,577,Uthangarai,6213,Pallathur,644286,Low,High,High,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,38,1,37,38,0,1,37,14,24,0,38,0,0,33,5,31,6,1,25,1,12,0,0,38,0,38,15,23
2024-25,Krishnagiri,577,Uthangarai,6213,Panamarathupatti,644266,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,4,1,3,4,0,0,4,1,3,0,4,0,0,4,0,3,1,0,1,2,1,0,0,4,0,4,2,2
2024-25,Krishnagiri,577,Uthangarai,6213,Pappichettipatti,644303,Low,Low,High,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Deficient,0,3,0,3,2,1,3,0,0,3,0,3,0,0,3,0,0,3,0,3,0,0,0,0,3,0,3,1,2
2024-25,Krishnagiri,577,Uthangarai,6213,Pavakkal,644335,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,4,0,4,4,0,0,4,0,4,0,4,0,0,4,0,0,4,0,0,0,4,0,0,4,0,4,2,2
2024-25,Krishnagiri,577,Uthangarai,6213,Periathallapadi,644204,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,2,0,2,2,0,0,2,2,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,2,0,2,0,2
2024-25,Krishnagiri,577,Uthangarai,6213,Periyakottakulam,644263,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,194,16,178,194,0,4,190,53,141,0,194,0,2,168,24,81,84,29,56,67,71,0,2,192,2,192,129,65
2024-25,Krishnagiri,577,Uthangarai,6213,Perumalkuppam,644253,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,2,0,2,2,0,0,2,1,1,0,2,0,0,2,0,2,0,0,0,2,0,0,0,2,0,2,1,1
2024-25,Krishnagiri,577,Uthangarai,6213,Perumalnaickempatti,644302,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Deficient,Deficient,0,3,2,1,3,0,3,0,0,3,0,3,0,0,3,0,0,3,0,1,0,2,0,0,3,0,3,3,0
2024-25,Krishnagiri,577,Uthangarai,6213,Peyanur,644182,Low,Medium,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,0,2,0,2,2,0,0,2,0,2,0,2,0,0,2,0,0,0,2,1,0,1,0,0,2,0,2,1,1
